time,task,dataset,psnr,ssim,lpips,dists,clipiqa,musiq
2025-09-12 00:39:29,gaussian_blur,AFHQ,25.90006827227994,0.66310465,0.5411717420816422,0.19583000838756562,0.33788708738982676,50.607614059448245
2025-09-12 00:39:29,gaussian_blur,DIV2K_valid_HR,23.635749107441956,0.6412531,0.5165350896120071,0.17371663808822632,0.3746670462191105,53.03012054443359
2025-09-12 00:39:29,gaussian_blur,RealSR,23.65421693481416,0.60078305,0.5383053338527679,0.20327594637870788,0.3033921407163143,54.6203018951416
2025-09-12 14:32:31,motion_blur,AFHQ,27.813260641208103,0.7302417,0.4804250879585743,0.17114672124385832,0.3527431133389473,47.739351425170895
2025-09-12 14:32:31,motion_blur,DIV2K_valid_HR,25.214012164908812,0.6951006,0.47460402399301527,0.17401855647563935,0.4200546473264694,53.78051465988159
2025-09-12 14:32:31,motion_blur,RealSR,25.860669684748803,0.694833,0.47374368585646154,0.20755597174167634,0.30820150904357435,51.56557380676269
2025-09-13 14:39:03,inpainting,AFHQ,28.431920909754844,0.7626797,0.4070643337070942,0.16940040707588197,0.6503079280257225,60.448940925598144
2025-09-13 14:39:03,inpainting,DIV2K_valid_HR,24.713093690644115,0.727515,0.4140015259385109,0.17608607828617096,0.6723790534585714,62.24807334899902
2025-09-13 14:39:03,inpainting,RealSR,25.267748925228943,0.69415236,0.41685271382331845,0.21167573511600493,0.5901639986038208,60.986650161743164
