task,dataset,image_id,psnr_mean,psnr_ci95,ssim_mean,ssim_ci95,lpips_mean,lpips_ci95,dists_mean,dists_ci95,clipiqa_mean,clipiqa_ci95,musiq_mean,musiq_ci95
gaussian_blur,AFHQ,0018,24.979253510714884,0.1117529559180117,0.71502376,0.004519446325920533,0.44690246909856796,0.005008105235514015,0.27654553949832916,0.00233066511403514,0.18230682842433452,0.011504103772205529,45.55514793395996,0.6769364918293157
gaussian_blur,AFHQ,0018,21.711311200413494,0.20555323580934093,0.55474436,0.009052265313358619,0.5274929305911065,0.00571306231011198,0.32859022080898287,0.0026238615202449534,0.15887390837073326,0.005930004396267312,42.447566184997555,0.8040271271839619
gaussian_blur,AFHQ,0018,18.440190813745303,0.15199607910382665,0.3942837,0.0068977939960387135,0.5898514944314956,0.0029135320033527976,0.3650665533542633,0.002130131783466166,0.1712545307725668,0.0068285346336609725,41.750238761901855,0.5514133957991421
gaussian_blur,AFHQ,0018,16.06922948487102,0.16479261712245563,0.2850339,0.007459102061812547,0.6307367956638337,0.003740571611795512,0.39601126313209534,0.002356492011319681,0.2084169578179717,0.00817711772210545,41.082823600769046,0.6347429033039249
