time,task,dataset,psnr,ssim,lpips,dists,clipiqa,musiq
2025-09-10 11:20:50,gaussian_blur,AFHQ,30.41254492250526,0.7912973,0.3921458455920219,0.12030190765857697,0.205575024522841,43.084224758148196
2025-09-10 11:20:50,gaussian_blur,DIV2K_valid_HR,26.256344961598653,0.7339761,0.41209623605012896,0.15657884120941162,0.2808632574416697,38.1423939704895
2025-09-10 11:20:50,gaussian_blur,RealSR,27.220068490203207,0.73134756,0.42716863185167314,0.1775547045469284,0.19201853759586812,36.00266529083252
2025-09-11 17:03:31,motion_blur,AFHQ,30.43150174582406,0.8053013,0.3654857735335827,0.10980534136295318,0.27710193272680045,52.234433517456054
2025-09-11 17:03:31,motion_blur,DIV2K_valid_HR,27.375823247001446,0.7825687,0.35531007215380667,0.12015427589416504,0.4207540627196431,51.71307981491089
2025-09-11 17:03:31,motion_blur,RealSR,28.633350646410626,0.78987837,0.36686005018651485,0.141317241191864,0.29994873408228157,48.07389657974243
