time,task,dataset,psnr,ssim,lpips,dists,clipiqa,musiq
2025-09-12 14:32:31,gaussian_blur,AFHQ,25.55322026969124,0.6504031,0.5478559985756875,0.20021143257617952,0.3278414477407932,50.986756343841556
2025-09-12 14:32:31,gaussian_blur,DIV2K_valid_HR,23.69823139673343,0.63559633,0.5170786511898041,0.17487539172172548,0.3913380128890276,53.178713188171386
2025-09-12 14:32:31,gaussian_blur,RealSR,23.85699164554485,0.6097983,0.5349337396025657,0.2029578858613968,0.2907928606122732,54.03586380004883
2025-09-12 14:32:31,motion_blur,AFHQ,27.763652778328105,0.7326071,0.48455423802137376,0.17255787789821625,0.3564466995000839,47.643088579177856
2025-09-12 14:32:31,motion_blur,DIV2K_valid_HR,25.09006744189919,0.69293845,0.47519542157649997,0.1769132697582245,0.41081730142235756,52.34377410888672
2025-09-12 14:32:31,motion_blur,RealSR,25.812572642698882,0.6938079,0.47462091624736785,0.2063097822666168,0.30833150520920755,52.16747829437256
2025-09-14 06:08:47,inpainting,AFHQ,27.29893241008564,0.7208258,0.4405615368485451,0.19966762006282807,0.6433170059323311,60.04935363769531
2025-09-14 06:08:47,inpainting,DIV2K_valid_HR,23.33752965621066,0.673229,0.4499295102059841,0.2117151540517807,0.6726691352203489,62.21199287414551
2025-09-14 06:08:47,inpainting,RealSR,26.644969810551512,0.75335836,0.37196101307868956,0.17472782254219055,0.5774261982738972,61.75822250366211
