time,task,dataset,psnr,ssim,lpips,dists,clipiqa,musiq
2025-09-09 00:34:25,gaussian_blur,AFHQ,30.36765866883206,0.7896464,0.39803498685359956,0.12121030807495117,0.209858966358006,42.43929195404053
2025-09-09 00:34:25,gaussian_blur,DIV2K_valid_HR,26.136499638557634,0.7284456,0.4204880818724632,0.15994815945625304,0.2836483424715698,37.35979627609253
2025-09-09 00:34:25,gaussian_blur,RealSR,27.10810506022379,0.7271037,0.4338704812526703,0.17901984632015228,0.19565915285144,35.02175100326538
2025-09-09 00:34:25,motion_blur,AFHQ,30.316000749464777,0.80264926,0.3659569829702377,0.11172612011432648,0.2608228402584791,51.1273592376709
2025-09-09 00:34:25,motion_blur,DIV2K_valid_HR,27.045637091426915,0.7705108,0.3665771673619747,0.12895198285579682,0.39032747052609923,49.57502473831177
2025-09-09 00:34:25,motion_blur,RealSR,28.329096686642984,0.7819753,0.372615981772542,0.14622176349163055,0.2905340342223644,46.285468349456785
2025-09-10 12:38:31,super_resolution,AFHQ,30.22745778690858,0.8120278,0.3355816279351711,0.1259092289209366,0.1921443613432348,47.26977367401123
2025-09-10 12:38:31,super_resolution,DIV2K_valid_HR,25.863220166708242,0.7409271,0.37943723261356355,0.15236757218837738,0.27507092111743986,40.76227849960327
2025-09-10 12:38:31,super_resolution,RealSR,26.771318806847354,0.74049133,0.38060904821244684,0.1673664276192828,0.18876452466881857,39.87893718626441
